city_id,city,province,region,degurba,mean_residents,mean_area_km2,collisions,fatalities,injuries,years_recorded,injury_rate,fatality_rate,per_capita_accidents_rate,collision_density,resident_density,injury_rate_log,fatality_rate_log,per_capita_accidents_rate_log,collision_density_log,injury_rate_pct,fatality_rate_pct,per_capita_accidents_rate_pct,collision_density_pct,severity_subscore,frequency_subscore,risk_score_equal,risk_score_frequency_heavy,risk_score_severity_heavy
17068,Edolo,BS,Lombardia,3,4400.5,88.9029,32.0,0.0,55.0,4,1.71875,0.0,18.1797523008749,0.35994326394302095,49.49782290566449,1.0001722158548572,0.0,2.95385515492325,0.3074429811887985,0.9414450178642318,0.08058753473600636,0.2989281460897181,0.03215561730845574,0.4249305279872966,0.16554188169908693,0.29523620484319174,0.24335847558554982,0.34711393410083363
17069,Erbusco,BS,Lombardia,2,8762.75,16.2398,105.0,2.0,155.0,4,1.4761904761904763,0.01904761904761905,29.95634931956292,6.46559686695649,539.5848471040284,0.9067212808580044,0.018868484304382805,3.4325781257340946,2.010305383180892,0.6772528781262406,0.4537514886859865,0.7443429932512902,0.7483128225486304,0.5431520444620881,0.7463279078999603,0.6447399761810242,0.6853751488685986,0.6041048034934497
17070,Esine,BS,Lombardia,2,5068.0,30.3061,56.0,2.0,102.0,4,1.8214285714285714,0.03571428571428571,27.624309392265193,1.8478128165616823,167.22705989883224,1.0372433422918175,0.0350913198112701,3.3542563355489627,1.0465512668678971,0.9734021437078205,0.740770146883684,0.6728860658991663,0.3497419610956729,0.8338229456133386,0.5113140134974197,0.6725684795553791,0.6080666931321953,0.7370702659785628
17072,Flero,BS,Lombardia,2,8753.5,9.8367,41.0,2.0,59.0,4,1.4390243902439024,0.04878048780487805,11.7096018735363,4.168064493173524,889.8817692925472,0.8915981192837835,0.04762804898925462,2.5423577608347805,1.6424982457316768,0.6050019849146486,0.8431917427550615,0.05398967844382691,0.6157205240174672,0.7479158396188964,0.3348551012306471,0.5413854704247718,0.4587733227471219,0.6239976181024216
17074,Gardone Riviera,BS,Lombardia,2,2612.25,21.3932,38.0,0.0,49.0,4,1.2894736842105263,0.0,36.36711647047564,1.7762653553465586,122.10655722379073,0.8283219589281979,0.0,3.6207910789060365,1.0211066271779972,0.2354108773322747,0.08058753473600636,0.8527193330686781,0.33465660976578004,0.1425168717745137,0.5936879714172291,0.36810242159587137,0.4583366415244144,0.2778682016673283
17075,Gardone Val Trompia,BS,Lombardia,2,11399.75,26.6562,42.0,0.0,61.0,4,1.4523809523809523,0.0,9.210728305445295,1.575618430233867,427.65848095377436,0.8970593699462674,0.0,2.323438962193282,0.9460896723613162,0.6355696705041683,0.08058753473600636,0.0222310440651052,0.30131004366812225,0.30258038904327117,0.16177054386661371,0.23217546645494244,0.20401349741961095,0.26033743549027394
17077,Gavardo,BS,Lombardia,2,12283.5,29.7959,59.0,2.0,88.0,4,1.4915254237288136,0.03389830508474576,12.007978182114218,1.9801382069345113,412.25470618440795,0.9128951428730169,0.0333364202675918,2.565562875537306,1.0919696776078225,0.7094084954346963,0.7199285430726479,0.05795950774116713,0.37554585152838427,0.7157205240174672,0.2167526796347757,0.4662366018261215,0.36644303294958314,0.5660301707026597
17078,Ghedi,BS,Lombardia,2,18510.0,60.84,167.0,5.0,211.0,4,1.2634730538922156,0.029940119760479042,22.55537547271745,2.744904667981591,304.2406311637081,0.8169003832028326,0.029500664396697934,3.1593540522804235,1.3203961608325188,0.18499404525605398,0.6530369194124652,0.49146486701071856,0.48034934497816595,0.46581976974990075,0.48590710599444226,0.4758634378721715,0.4798809051210798,0.47184597062326317
17081,Gussago,BS,Lombardia,2,16575.0,25.089,41.0,1.0,56.0,4,1.3658536585365855,0.024390243902439025,6.184012066365008,1.6341823109729365,660.6480927896688,0.8611389117990751,0.024097551579060503,1.9718580106149979,0.9685728154182597,0.4281460897181421,0.5498213576816197,0.001984914648670107,0.3116315998412068,0.5011512504962287,0.15680825724493846,0.32897975387058354,0.2601111552203255,0.39784835252084155
17085,Iseo,BS,Lombardia,2,8965.5,28.4195,119.0,3.0,186.0,4,1.5630252100840336,0.025210084033613446,33.18275612068485,4.187265785816077,315.470011787681,0.9411882834958822,0.024897551621727174,3.531721309915949,1.6462067348153353,0.814211988884478,0.5728463676061929,0.8030964668519254,0.6181024215958714,0.669392616117507,0.7105994442238983,0.6899960301707027,0.6982373957919809,0.6817546645494243
17088,Leno,BS,Lombardia,2,14360.25,58.4516,104.0,2.0,156.0,4,1.5,0.019230769230769232,18.10553437440156,1.7792498408940047,245.67762045863586,0.9162907318741551,0.01904819497069448,2.949978050902965,1.0221810498837687,0.7254863040889242,0.4579198094481937,0.2945613338626439,0.33624454148471616,0.5649464073044859,0.31540293767368,0.44017467248908293,0.3902659785629217,0.4900833664152441
17092,Lonato del Garda,BS,Lombardia,2,16947.5,68.1952,310.0,8.0,460.0,4,1.4838709677419355,0.025806451612903226,45.72945862221567,4.545774482661536,248.51455820937545,0.9098182173685376,0.025479085300984906,3.8443747714155156,1.7130362833054325,0.6921397379912664,0.5837633981738786,0.9301310043668122,0.6439063120285827,0.6271139341008336,0.7870186581976975,0.7070662961492655,0.7390472409686383,0.6750853513298927
17096,Lumezzane,BS,Lombardia,2,21526.0,31.7179,67.0,2.0,84.0,4,1.2537313432835822,0.029850746268656716,7.781287745052494,2.112371878339991,678.6704037783081,0.8125872174239583,0.029413885206293323,2.172623064893749,1.1353850973580373,0.16593886462882096,0.6512504962286622,0.009527590313616514,0.3953949980150854,0.45712584358872566,0.20246129416435094,0.3297935688765383,0.27886065899166335,0.3807264787614132
17102,Manerba del Garda,BS,Lombardia,2,5395.25,36.6294,69.0,0.0,92.0,4,1.3333333333333333,0.0,31.97256846299986,1.8837327392750087,147.29288495034044,0.8472978603872036,0.0,3.4956759570824123,1.059085544974262,0.3443826915442636,0.08058753473600636,0.7824533545057563,0.3588725684795554,0.18610559745930927,0.5706629614926558,0.3783842794759825,0.45529575228265184,0.3014728066693132
17103,Manerbio,BS,Lombardia,2,13365.75,27.8838,146.0,6.0,235.0,4,1.6095890410958904,0.0410958904109589,27.308605951779736,5.2360151772713905,479.33746476448687,0.9591927534183645,0.040273899137939946,3.3431658556570323,1.8303413850077368,0.8654227868201667,0.7856292179436284,0.6645494243747518,0.6824136562127828,0.8175466454942437,0.6734815402937673,0.7455140928940055,0.7167010718539102,0.7743271139341008
17106,Marone,BS,Lombardia,2,3105.5,23.9308,44.0,2.0,68.0,4,1.5454545454545454,0.045454545454545456,35.42102720978908,1.8386347301385662,129.77000351012083,0.9343092373768334,0.04445176257083384,3.595146278453865,1.0433232077615193,0.7933703850734418,0.8197697499007542,0.8364430329495832,0.3481540293767368,0.8092100039698293,0.59229853116316,0.7007542675664946,0.6573719730051608,0.7441365621278285
17107,Mazzano,BS,Lombardia,2,12640.75,15.7266,108.0,6.0,150.0,4,1.3888888888888888,0.05555555555555555,21.359492118742953,6.867345770859563,803.7814912314169,0.8708283577973978,0.054067221270275766,3.1072509341981194,2.062720746441692,0.48352520841603813,0.8785232235013894,0.43271139341008336,0.7669710202461294,0.7205240174672489,0.5998412068281064,0.6601826121476777,0.636046050019849,0.6843191742755061
17113,Montichiari,BS,Lombardia,2,26177.25,81.6612,309.0,6.0,413.0,4,1.3365695792880259,0.019417475728155338,29.510357275878864,3.7839267608117444,320.5592129432338,0.8486838619950807,0.0192313619278876,3.418066208783872,1.5652617073362742,0.3505359269551409,0.4614926558157999,0.7332274712187375,0.5855498213576816,0.41710996427153635,0.6593886462882096,0.5382493052798729,0.5867050416832076,0.48979356887653824
17114,Montirone,BS,Lombardia,2,5076.25,10.5181,37.0,1.0,53.0,4,1.4324324324324325,0.02702702702702703,18.222112780103423,3.517745600441144,482.6204352497124,0.8888917576860407,0.026668247082161325,2.9560613236247204,1.5080131084571682,0.5917030567685589,0.6040095275903136,0.30131004366812225,0.5621278285033744,0.5990869392616117,0.4317189360857483,0.51540293767368,0.48192933703850727,0.5488765383088526
17117,Nave,BS,Lombardia,2,10596.75,27.2115,54.0,0.0,73.0,4,1.3518518518518519,0.0,12.73975511359615,1.9844551017033238,389.42175183286474,0.8552030398943169,0.0,2.6202934637529975,1.0934171846880851,0.39341008336641525,0.08058753473600636,0.08098451766574037,0.3771337832473204,0.20571655418816992,0.22905915045653039,0.21738785232235014,0.22205637157602223,0.21271933306867805
17125,Orzinuovi,BS,Lombardia,2,12422.0,47.8683,71.0,4.0,83.0,4,1.1690140845070423,0.056338028169014086,14.289164385767187,1.4832362962545151,259.50367988836035,0.7742727253723137,0.05480823649499502,2.727144367418588,0.9095626676261455,0.028979753870583564,0.8813021040095276,0.12862246923382295,0.28622469233822945,0.54037316395395,0.20742358078602618,0.3738983723699881,0.3073084557364033,0.44048828900357284
17127,Ospitaletto,BS,Lombardia,2,14779.0,9.2899,70.0,2.0,88.0,4,1.2571428571428571,0.02857142857142857,11.841125921916232,7.53506496302436,1590.8675012648146,0.8140997909776078,0.02817087696669632,2.552652983040152,2.1441829675852597,0.17506947201270345,0.6312028582770941,0.05597459309249702,0.7864231838030965,0.4487495037713378,0.42119888844779674,0.4349741961095673,0.429464073044859,0.44048431917427544
17129,Padenghe sul Garda,BS,Lombardia,2,4844.5,26.8091,80.0,1.0,107.0,4,1.3375,0.0125,41.28393023015791,2.9840613821426305,180.70356707237468,0.849081982180705,0.012422519998557154,3.7444071138756803,1.3823017467679775,0.35132989281460897,0.30051607780865425,0.8999603017070266,0.5049622866216753,0.3208416038110361,0.7024612941643509,0.5116514489876935,0.5879753870583564,0.43532751091703054
17133,Palazzolo sull'Oglio,BS,Lombardia,2,20180.5,23.0394,197.0,0.0,256.0,4,1.299492385786802,0.0,24.404747156908897,8.550569893313194,875.9125671675478,0.8326883967450455,0.0,3.2349360525029156,2.256600827404656,0.259229853116316,0.08058753473600636,0.5625248114331084,0.8126240571655419,0.15204446208813022,0.6875744342993251,0.4198094481937277,0.5269154426359666,0.31270345375148867
17134,Paratico,BS,Lombardia,2,4962.5,6.1812,41.0,3.0,51.0,4,1.2439024390243902,0.07317073170731707,20.654911838790934,6.6330162428007515,802.837636704847,0.8082165103447325,0.07061756721395336,3.0752323034872537,2.0324830807848215,0.13854704247717348,0.9396585946804288,0.4041286224692338,0.7550615323541088,0.6192139737991266,0.5795950774116713,0.5994045256053989,0.5914807463279078,0.6073283048828899
17136,Passirano,BS,Lombardia,2,6878.25,13.391,44.0,3.0,65.0,4,1.4772727272727273,0.06818181818181818,15.992439937484098,3.285788962736166,513.6472257486372,0.9071582483108825,0.06595796779179743,2.832768535583835,1.4553046570934736,0.6794362842397776,0.9289400555776102,0.20127034537514887,0.538705835649067,0.829138547042477,0.36998809051210796,0.5995633187772925,0.5077332274712186,0.6913934100833662
17143,Pisogne,BS,Lombardia,2,7857.25,49.2274,86.0,1.0,113.0,4,1.313953488372093,0.011627906976744186,27.363263228228707,1.7469945599401957,159.61131402430354,0.8389575284709846,0.011560822401075985,3.345094759509565,1.0105074267472136,0.2993251290194522,0.28622469233822945,0.666137356093688,0.3318777292576419,0.29146486701071855,0.49900754267566494,0.3952362048431918,0.436744739976181,0.3537276697102024
17147,Poncarale,BS,Lombardia,2,5182.25,12.6432,34.0,0.0,41.0,4,1.2058823529411764,0.0,16.40214192676926,2.689192609465958,409.88436471779295,0.791127588920149,0.0,2.8565932978840065,1.3054076290883487,0.0704644700277888,0.08058753473600636,0.21953156014291386,0.4736006351726876,0.07653830885271934,0.3465660976578007,0.21155220325526003,0.2655577610162763,0.15754664549424374
17149,Pontevico,BS,Lombardia,2,7010.5,29.207,44.0,1.0,58.0,4,1.3181818181818181,0.022727272727272728,15.690749589900863,1.5064881706440236,240.028075461362,0.8407831793660099,0.022472855852058594,2.8148546491817354,0.9188826382385203,0.3092497022628027,0.518261214767765,0.18380309646685192,0.29178245335450576,0.4346566097657801,0.23779277491067885,0.3362246923382295,0.29685192536720917,0.37559745930924965
17155,Prevalle,BS,Lombardia,2,6857.25,9.9892,39.0,2.0,67.0,4,1.7179487179487178,0.05128205128205128,14.21852783550257,3.904216553878188,686.46638369439,0.9998774479824207,0.050010420574661374,2.7225136220984503,1.590095356280111,0.9408495434696308,0.8570861452957523,0.1258435887256848,0.5950774116712981,0.8905915045653037,0.36046050019849146,0.6255260023818976,0.519499801508535,0.7315522032552599
17156,Provaglio d'Iseo,BS,Lombardia,2,7119.5,16.1597,41.0,3.0,55.0,4,1.3414634146341464,0.07317073170731707,14.397078446520121,2.537175813907436,440.57129773448764,0.8507761247635285,0.07061756721395336,2.734177780157198,1.2633286160582273,0.3648273124255657,0.9396585946804288,0.1333862643906312,0.4517665740373164,0.7097260817784835,0.2925764192139738,0.5011512504962287,0.4177213179833267,0.5845811830091305
17161,Rezzato,BS,Lombardia,2,13433.0,18.2064,264.0,9.0,382.0,4,1.446969696969697,0.03409090909090909,49.132732822154395,14.500395465330874,737.8174707795062,0.8948504006362857,0.03352269203864357,3.914674144494395,2.7408655374920414,0.6248511314013497,0.722905915045653,0.9495831679237793,0.9007542675664947,0.6836840015879317,0.925168717745137,0.8044263596665344,0.8527233028979754,0.7561294164350933
17163,Rodengo Saiano,BS,Lombardia,2,9873.0,12.8594,48.0,0.0,62.0,4,1.2916666666666667,0.0,12.15436037678517,3.732678040966141,767.7652145512232,0.8292793548845253,0.0,2.576753291248985,1.5544912243057134,0.23977768955934894,0.08058753473600636,0.06232631996824137,0.5819769749900754,0.14426359666534339,0.32215164747915837,0.23320762207225088,0.2687852322350139,0.19763001190948787
17164,Roè Volciano,BS,Lombardia,2,4341.0,5.8208,38.0,0.0,63.0,4,1.6578947368421053,0.0,21.884358442755126,6.528312259483232,745.7737768004398,0.9775343571148737,0.0,3.1304536397495757,2.018670881162886,0.9092894005557761,0.08058753473600636,0.4581183009130607,0.7510917030567685,0.41206828106391424,0.6046050019849146,0.5083366415244144,0.5468439857086145,0.4698292973402144
17165,Roncadelle,BS,Lombardia,2,9286.5,9.3738,148.0,2.0,235.0,4,1.587837837837838,0.013513513513513514,39.8427825337856,15.788687618681859,990.6868079114128,0.950822715416531,0.013423020332140687,3.709730123536409,2.8207053035723795,0.8392219134577213,0.32096069868995636,0.8876538308852719,0.9122667725287813,0.5282651845970624,0.8999603017070266,0.7141127431520444,0.7884517665740373,0.6397737197300517
17166,Rovato,BS,Lombardia,2,19409.75,26.0941,211.0,3.0,276.0,4,1.3080568720379147,0.014218009478672985,27.177063073970555,8.086119084390724,743.836729375606,0.8364059896065232,0.014117881545784987,3.3385082808110726,2.206747873611738,0.2834458118300913,0.33664152441445017,0.6617705438666137,0.8026994839221914,0.31536323938070665,0.7322350138944025,0.5237991266375546,0.6071734815402937,0.44042477173481537
17170,Salò,BS,Lombardia,2,10400.0,27.3048,158.0,2.0,201.0,4,1.2721518987341771,0.012658227848101266,37.98076923076923,5.786528375963201,380.885412088717,0.820727355461312,0.012578782206860118,3.6630684278705727,1.9149395259838908,0.2000793965859468,0.30428741564112743,0.8721714966256451,0.7141722905915046,0.26260420801905515,0.7931718936085748,0.527888050813815,0.6340015879317189,0.421774513695911
17173,San Zeno Naviglio,BS,Lombardia,2,4698.25,6.2532,48.0,1.0,75.0,4,1.5625,0.020833333333333332,25.54142499866972,7.676069852235655,751.3353163180452,0.9409833444645266,0.02061928720273568,3.2787067199521105,2.160568644135036,0.8130210400952759,0.4888844779674474,0.6069868995633187,0.7911869789599048,0.6185391028185787,0.6990869392616117,0.6588130210400952,0.6749225883287018,0.6427034537514886
17174,Sarezzo,BS,Lombardia,2,13184.0,17.6791,71.0,0.0,84.0,4,1.1830985915492958,0.0,13.463288834951458,4.016041540576161,745.739319309241,0.7807452398779312,0.0,2.6716136345035006,1.6126410849103945,0.04386661373560937,0.08058753473600636,0.10202461294164351,0.6022231044065105,0.06589916633584755,0.35212385867407703,0.2090115125049623,0.2662564509726082,0.1517665740373164
17179,Sirmione,BS,Lombardia,2,8300.75,26.248,87.0,3.0,102.0,4,1.1724137931034482,0.034482758620689655,26.20245158570009,3.314538250533374,316.24314233465407,0.7758388964050587,0.033901551675681346,3.303307101067532,1.4619903085042523,0.03294958316792378,0.7266772528781262,0.62882096069869,0.5414847161572053,0.4491861849940453,0.5851528384279476,0.5171695117109965,0.5443628423977769,0.4899761810242159
17187,Toscolano-Maderno,BS,Lombardia,2,7611.0,58.1704,53.0,1.0,66.0,4,1.2452830188679245,0.018867924528301886,17.40901327026672,0.9111163065751654,130.83973979893554,0.8088315795594075,0.01869213301215255,2.9128403963217195,0.6476875250362653,0.14390631202858278,0.44700277888050816,0.26240571655418815,0.16038110361254465,0.32576419213973795,0.2113934100833664,0.2685788011115522,0.24570464470027786,0.29145295752282646
17188,Travagliato,BS,Lombardia,2,13822.75,17.736,104.0,3.0,137.0,4,1.3173076923076923,0.028846153846153848,18.809571177949394,5.863779882724402,779.3611862877763,0.8404060343492823,0.02843793532053351,2.9861652137295422,1.926258293303803,0.3074632790789996,0.6361651448987694,0.32512901945216355,0.7185391028185788,0.5046843985708614,0.5218340611353711,0.5132592298531162,0.5166891623660183,0.5098292973402143
17195,Verolanuova,BS,Lombardia,2,8066.5,25.7595,42.0,2.0,54.0,4,1.2857142857142858,0.047619047619047616,13.016797867724542,1.630466429860828,313.146606106485,0.826678573184468,0.04652001563489285,2.6402564580678867,0.967161180222033,0.23025009924573242,0.8360460500198491,0.08852719333068677,0.31004366812227074,0.5937276697102024,0.19928543072647875,0.3965065502183406,0.3176181024215958,0.4753949980150853
17199,Villa Carcina,BS,Lombardia,2,10688.75,14.2195,36.0,0.0,56.0,4,1.5555555555555556,0.0,8.420067828324171,2.5317345898238335,751.6966138049861,0.9382696385929303,0.0,2.24284228902139,1.26178913547424,0.8052798729654624,0.08058753473600636,0.013100436681222707,0.45097260817784834,0.3704644700277888,0.2320365224295355,0.3012504962286622,0.27356490670901146,0.3289360857483128
17201,Villanuova sul Clisi,BS,Lombardia,2,5849.25,9.1012,47.0,2.0,72.0,4,1.5319148936170213,0.0425531914893617,20.088045475915713,5.164154177471103,642.6899749483584,0.9289758914014707,0.041672696400568025,3.048706314800876,1.8187509297133766,0.7818578801111552,0.7965462485113141,0.37872171496625645,0.6792377927749107,0.7906709011512505,0.5289797538705836,0.659825327510917,0.6074870980547836,0.7121635569670504
17204,Vobarno,BS,Lombardia,2,8355.25,53.2213,51.0,1.0,78.0,4,1.5294117647058822,0.0196078431372549,15.259866550970946,0.958262951111679,156.990716123056,0.9279867716373463,0.019418085857101582,2.7886998968886263,0.6720578308583948,0.7786820166732831,0.46546248511314015,0.16593886462882096,0.17149662564509727,0.5907502977371973,0.1687177451369591,0.37973402143707824,0.2953275109170306,0.46414053195712585
18005,Arena Po,PV,Lombardia,3,1509.25,22.4869,32.0,2.0,50.0,4,1.5625,0.0625,53.00646016233228,1.423050753994548,67.11685470207098,0.9409833444645266,0.06062462181643484,3.9891036720446444,0.8850273883729729,0.8130210400952759,0.9144501786423184,0.963874553394204,0.27391822151647477,0.8738785232235013,0.6188963874553394,0.7463874553394203,0.695391028185788,0.7973838824930528
18024,Broni,PV,Lombardia,2,9727.75,20.8467,115.0,5.0,153.0,4,1.3304347826086957,0.043478260869565216,29.554624656266864,5.516460638854111,466.63260851837464,0.8460548521476067,0.04255961441879593,3.4195160540713574,1.8743313817423757,0.3370385073441842,0.8040889241762604,0.7348154029376737,0.7006748709805478,0.6172687574434299,0.7177451369591108,0.6675069472012704,0.6876022231044066,0.6474116712981342
18034,Casorate Primo,PV,Lombardia,2,8957.75,9.6885,43.0,2.0,54.0,4,1.255813953488372,0.046511627906976744,12.000781446233708,4.438251535325386,924.5755276874646,0.8135108628098204,0.045462374076757336,2.5650094669036747,1.6934576002573858,0.1720921000396983,0.8279078999603017,0.057562524811433105,0.6371576022231044,0.5655815799920603,0.3473600635172687,0.45647082175466447,0.4128265184597062,0.5001151250496227
18037,Casteggio,PV,Lombardia,2,6457.5,17.6618,58.0,2.0,88.0,4,1.5172413793103448,0.034482758620689655,22.454510259388307,3.2839234959064196,365.61958577268456,0.923163611161917,0.033901551675681346,3.1550628115534054,1.4548692943276365,0.7570464470027789,0.7266772528781262,0.4874950377133783,0.538308852719333,0.7388249305279873,0.5129019452163557,0.6258634378721715,0.5806788408098451,0.6710480349344977
18041,Cava Manara,PV,Lombardia,2,6651.0,17.259,62.0,2.0,80.0,4,1.2903225806451613,0.03225806451612903,23.304766200571343,3.592328640129787,385.364157830697,0.8286926725561692,0.0317486983145803,3.190672471054787,1.5243872244289147,0.23719730051607782,0.6945216355696705,0.5224295355299722,0.5672886065899166,0.5115919015482334,0.5448590710599444,0.5282254863040889,0.534878920206431,0.5215720524017466
18046,Certosa di Pavia,PV,Lombardia,2,5500.0,10.8048,33.0,3.0,54.0,4,1.6363636363636365,0.09090909090909091,15.0,3.0541981341625943,509.03302236043237,0.9694005571881035,0.08701137698962977,2.772588722239781,1.3997529205806156,0.8912266772528781,0.9644700277888051,0.1556173084557364,0.5136959110758237,0.9351726875744343,0.33465660976578004,0.6349146486701072,0.5148114331083763,0.7550178642318379
18048,Chignolo Po,PV,Lombardia,3,3975.0,23.3883,38.0,0.0,70.0,4,1.8421052631578947,0.0,23.89937106918239,1.6247439959295886,169.95677325842408,1.0445450673978338,0.0,3.214842544885899,0.9649833659275232,0.9765780071456928,0.08058753473600636,0.5426756649464073,0.3088527193330687,0.4389837236998809,0.425764192139738,0.4323739579198095,0.4297300516077809,0.435017864231838
18060,Cura Carpignano,PV,Lombardia,2,5004.25,10.9949,38.0,0.0,53.0,4,1.394736842105263,0.0,18.983863715841533,3.4561478503669885,455.1428389526053,0.8732733467904642,0.0,2.9949251336963134,1.4942846821389417,0.4980150853513299,0.08058753473600636,0.3350535926955141,0.5573640333465661,0.24755855498213575,0.4462088130210401,0.3468836840015879,0.3866137356093688,0.30715363239380705
18068,Gambolò,PV,Lombardia,2,9740.0,51.7031,33.0,2.0,51.0,4,1.5454545454545454,0.06060606060606061,8.470225872689939,0.6382596014552319,188.3832884295139,0.9343092373768334,0.058840500022933444,2.24815275830636,0.4936344597200701,0.7933703850734418,0.9037316395394998,0.013894402540690751,0.08852719333068677,0.8595871377530766,0.051210797935688765,0.45539896784438266,0.2937236998809051,0.6170742358078601
18069,Garlasco,PV,Lombardia,2,9532.0,39.1759,84.0,3.0,103.0,4,1.2261904761904763,0.03571428571428571,22.031053294167016,2.1441753731248037,243.31285305506702,0.800291818011273,0.0350913198112701,3.136843448529995,1.1455516532672803,0.10321556173084558,0.740770146883684,0.46804287415641127,0.4021437078205637,0.48574831282254866,0.4350932909884875,0.46042080190551804,0.4502897975387058,0.4705518062723303
18076,Gropello Cairoli,PV,Lombardia,3,4278.25,26.2159,42.0,2.0,64.0,4,1.5238095238095237,0.047619047619047616,24.542745281365043,1.6020811797420649,163.19294779122592,0.9257694758286988,0.04652001563489285,3.240353334309608,0.9563115785821386,0.7677649861055975,0.8360460500198491,0.5684795553791187,0.30607383882493056,0.8087336244541485,0.4372766971020246,0.6230051607780865,0.5487137753076617,0.6972965462485112
18078,Landriano,PV,Lombardia,2,6516.5,15.5871,59.0,2.0,88.0,4,1.4915254237288136,0.03389830508474576,22.634849996163585,3.785181335848234,418.0700707636443,0.9128951428730169,0.0333364202675918,3.1627223175427486,1.5655239209158482,0.7094084954346963,0.7199285430726479,0.49543469630805875,0.5859468042874156,0.7157205240174672,0.5406907502977372,0.6282056371576021,0.5931996824136562,0.6632115919015482
18095,Montebello della Battaglia,PV,Lombardia,3,1451.75,15.7412,49.0,3.0,79.0,4,1.6122448979591837,0.061224489795918366,84.38091957981746,3.112850354483775,92.22613269636369,0.9602099658089905,0.05942342047080074,4.447122651707719,1.41411630504245,0.8684001587931719,0.9086939261611751,0.9964271536323938,0.5192536720921,0.8925764192139738,0.7578404128622469,0.8252084160381103,0.798261214767765,0.8521556173084557
18102,Mortara,PV,Lombardia,2,15448.25,51.9695,103.0,5.0,142.0,4,1.3786407766990292,0.04854368932038835,16.668554690660756,1.9819317099452565,297.25608289477486,0.8665292223150912,0.04740223889458392,2.8717864884565816,1.0925713153242025,0.4553394204049226,0.8420007939658595,0.2318380309646685,0.3759428344581183,0.6873362445414848,0.30389043271139343,0.4956133386264391,0.41892417626042083,0.5723025009924574
18110,Pavia,PV,Lombardia,1,71047.75,63.2096,1357.0,11.0,1766.0,4,1.3014001473839352,0.008106116433308769,47.74957686907749,21.468257986128688,1124.0025249329215,0.8335176974482095,0.00807343834762663,3.886696517797521,3.112103556984925,0.26756649464073046,0.22310440651052005,0.9424374751885669,0.9412465263993648,0.24088924176260423,0.9418420007939659,0.5913656212782851,0.7315561730845572,0.4511750694720127
18122,Rivanazzano Terme,PV,Lombardia,2,5113.5,28.9155,60.0,1.0,105.0,4,1.75,0.016666666666666666,29.33411557641537,2.0750116719406546,176.8428697411423,1.0116009116784799,0.016529301951210565,3.4122730057497033,1.1233086970043358,0.9547439460103215,0.38963874553394207,0.7272727272727273,0.39102818578801113,0.6156808257244939,0.5591504565303692,0.5874156411274316,0.5761095672886065,0.5987217149662565
18137,San Martino Siccomario,PV,Lombardia,2,6400.5,14.2907,87.0,1.0,134.0,4,1.5402298850574712,0.011494252873563218,33.98172017811108,6.087875331509304,447.8786903370724,0.9322545828631691,0.011428695823622754,3.5548256444279827,1.9583856244784168,0.7884080984517666,0.2834458118300913,0.8165938864628821,0.7312425565700675,0.4854307264787614,0.7739182215164748,0.6296744739976181,0.6873719730051607,0.5719769749900754
18150,Siziano,PV,Lombardia,2,6619.75,11.7879,58.0,1.0,73.0,4,1.2586206896551724,0.017241379310344827,21.904150458854186,4.920299629280873,561.5716115677941,0.8147543126547322,0.017094433359300113,3.1313181368824363,1.7783870606693184,0.17745136959110758,0.40234219928543075,0.45970623263199684,0.6645494243747518,0.31238586740770147,0.5621278285033744,0.43725684795553793,0.4872052401746725,0.3873084557364033
18153,Stradella,PV,Lombardia,2,11482.0,18.835,124.0,3.0,194.0,4,1.564516129032258,0.024193548387096774,26.99878070022644,6.583488186886116,609.6097690469869,0.94176981717514,0.023905520853554407,3.332160962806547,2.025973276769078,0.8161969035331481,0.5444620881302104,0.6554188169908693,0.7534736006351727,0.6531560142913855,0.704446208813021,0.6788011115522032,0.6890591504565303,0.668543072647876
18159,Torre d'Isola,PV,Lombardia,3,2437.25,16.4628,41.0,0.0,58.0,4,1.4146341463414633,0.0,42.055595445686734,2.4904633476686833,148.04589741720727,0.8815477834302821,0.0,3.762492197937219,1.250034491776907,0.5446605795950774,0.08058753473600636,0.9067090115125049,0.44541484716157204,0.2662167526796348,0.6760619293370385,0.47113934100833665,0.5531083763398172,0.38917030567685584
18176,Vidigulfo,PV,Lombardia,2,6703.25,16.1425,38.0,0.0,50.0,4,1.3157894736842106,0.0,14.172229888486926,2.354034381291622,415.2547622735017,0.8397506547518208,0.0,2.7194667758662843,1.2101639141808038,0.30428741564112743,0.08058753473600636,0.12465263993648273,0.42874156411274317,0.1700674870980548,0.27669710202461295,0.22338229456133388,0.24470821754664548,0.20205637157602224
18177,Vigevano,PV,Lombardia,1,62468.75,81.3639,763.0,14.0,944.0,4,1.2372214941022281,0.01834862385321101,30.535267633816908,9.377623245690042,767.7698586228045,0.8052346915099836,0.018182319083190436,3.4511065269613805,2.3396518771154446,0.1222707423580786,0.4342993251290195,0.7566494640730449,0.832870186581977,0.30948789202064314,0.794759825327511,0.5521238586740771,0.6491782453354505,0.4550694720127035
