Codice Ripartizione geografica;Codice Regione;Codice Provincia (Storico);Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
3;09;050;050;050023;50023;Orciano Pisano;;PI;0;0;633;2021;11,6218;2023;639;2023
3;09;050;050;050024;50024;Palaia;;PI;0;0;4535;2021;73,6440;2023;4548;2023
3;09;050;050;050025;50025;Peccioli;;PI;0;0;4666;2021;92,5368;2023;4684;2023
3;09;050;050;050026;50026;Pisa;;PI;1;0;89002;2021;185,1558;2023;89117;2023
3;09;050;050;050027;50027;Pomarance;;PI;0;0;5390;2021;227,8434;2023;5280;2023
3;09;050;050;050028;50028;Ponsacco;;PI;0;0;15577;2021;19,8828;2023;15570;2023
3;09;050;050;050029;50029;Pontedera;;PI;0;0;29284;2021;46,0346;2023;29695;2023
3;09;050;050;050030;50030;Riparbella;;PI;0;0;1572;2021;58,9606;2023;1623;2023
3;09;050;050;050031;50031;San Giuliano Terme;;PI;0;0;30836;2021;91,9402;2023;30749;2023
3;09;050;050;050032;50032;San Miniato;;PI;0;0;27767;2021;102,5825;2023;27786;2023
3;09;050;050;050033;50033;Santa Croce sull'Arno;;PI;0;0;14608;2021;16,7885;2023;14754;2023
3;09;050;050;050034;50034;Santa Luce;;PI;0;0;1637;2021;66,6217;2023;1610;2023
3;09;050;050;050035;50035;Santa Maria a Monte;;PI;0;0;13307;2021;38,0351;2023;13358;2023
3;09;050;050;050036;50036;Terricciola;;PI;0;0;4460;2021;43,2831;2023;4369;2023
3;09;050;050;050037;50037;Vecchiano;;PI;0;0;11910;2021;67,7196;2023;11839;2023
3;09;050;050;050038;50038;Vicopisano;;PI;0;0;8553;2021;26,8682;2023;8567;2023
3;09;050;050;050039;50039;Volterra;;PI;0;0;9696;2021;252,6378;2023;9470;2023
3;09;050;050;050040;50040;Casciana Terme Lari;;PI;0;0;12160;2021;81,3978;2023;12202;2023
3;09;050;050;050041;50041;Crespina Lorenzana;;PI;0;0;5426;2021;46,4399;2023;5431;2023
3;09;051;051;051001;51001;Anghiari;;AR;0;0;5385;2021;130,9192;2023;5399;2023
3;09;051;051;051002;51002;Arezzo;;AR;1;0;96717;2021;384,7538;2023;96330;2023
3;09;051;051;051003;51003;Badia Tedalda;;AR;0;0;971;2021;118,7166;2023;957;2023
3;09;051;051;051004;51004;Bibbiena;;AR;0;0;11806;2021;86,5123;2023;11904;2023
3;09;051;051;051005;51005;Bucine;;AR;0;0;9910;2021;131,6464;2023;9931;2023
3;09;051;051;051006;51006;Capolona;;AR;0;0;5244;2021;47,5561;2023;5236;2023
3;09;051;051;051007;51007;Caprese Michelangelo;;AR;0;0;1355;2021;66,5302;2023;1340;2023
3;09;051;051;051008;51008;Castel Focognano;;AR;0;0;2963;2021;56,6284;2023;2911;2023
3;09;051;051;051010;51010;Castel San Niccolò;;AR;0;0;2517;2021;83,2701;2023;2454;2023
3;09;051;051;051011;51011;Castiglion Fibocchi;;AR;0;0;2103;2021;25,4628;2023;2128;2023
3;09;051;051;051012;51012;Castiglion Fiorentino;;AR;0;0;13052;2021;111,4255;2023;12865;2023
3;09;051;051;051013;51013;Cavriglia;;AR;0;0;9462;2021;60,8681;2023;9492;2023
3;09;051;051;051014;51014;Chitignano;;AR;0;0;866;2021;14,8936;2023;835;2023
3;09;051;051;051015;51015;Chiusi della Verna;;AR;0;0;1889;2021;102,3214;2023;1856;2023
3;09;051;051;051016;51016;Civitella in Val di Chiana;;AR;0;0;8814;2021;100,3260;2023;8715;2023
3;09;051;051;051017;51017;Cortona;;AR;0;0;21324;2021;342,7358;2023;20997;2023
3;09;051;051;051018;51018;Foiano della Chiana;;AR;0;0;9183;2021;40,7826;2023;9043;2023
3;09;051;051;051020;51020;Loro Ciuffenna;;AR;0;0;5854;2021;86,8694;2023;5867;2023
3;09;051;051;051021;51021;Lucignano;;AR;0;0;3396;2021;44,9309;2023;3416;2023
3;09;051;051;051022;51022;Marciano della Chiana;;AR;0;0;3458;2021;23,6945;2023;3452;2023
3;09;051;051;051023;51023;Montemignaio;;AR;0;0;523;2021;25,9430;2023;509;2023
3;09;051;051;051024;51024;Monterchi;;AR;0;0;1708;2021;29,4158;2023;1710;2023
3;09;051;051;051025;51025;Monte San Savino;;AR;0;0;8615;2021;89,8061;2023;8527;2023
3;09;051;051;051026;51026;Montevarchi;;AR;0;0;24047;2021;56,6334;2023;24250;2023
3;09;051;051;051027;51027;Ortignano Raggiolo;;AR;0;0;852;2021;36,3016;2023;837;2023
3;09;051;051;051030;51030;Pieve Santo Stefano;;AR;0;0;2994;2021;156,0867;2023;2971;2023
3;09;051;051;051031;51031;Poppi;;AR;0;0;5879;2021;97,0817;2023;5799;2023
3;09;051;051;051033;51033;San Giovanni Valdarno;;AR;0;0;16644;2021;21,4497;2023;16469;2023
3;09;051;051;051034;51034;Sansepolcro;;AR;0;0;15227;2021;91,1930;2023;15120;2023
3;09;051;051;051035;51035;Sestino;;AR;0;0;1218;2021;80,2297;2023;1171;2023
3;09;051;051;051037;51037;Subbiano;;AR;0;0;6274;2021;77,8418;2023;6340;2023
3;09;051;051;051038;51038;Talla;;AR;0;0;975;2021;59,8868;2023;988;2023
3;09;051;051;051039;51039;Terranuova Bracciolini;;AR;0;0;11983;2021;85,5312;2023;12011;2023
3;09;051;051;051040;51040;Castelfranco Piandiscò;;AR;0;0;9832;2021;55,9910;2023;9767;2023
3;09;051;051;051041;51041;Pratovecchio Stia;;AR;0;0;5439;2021;138,2260;2023;5409;2023
3;09;051;051;051042;51042;Laterina Pergine Valdarno;;AR;0;0;6447;2021;70,5358;2023;6338;2023
3;09;052;052;052001;52001;Abbadia San Salvatore;;SI;0;0;6023;2021;58,9933;2023;6128;2023
3;09;052;052;052002;52002;Asciano;;SI;0;0;6812;2021;215,6437;2023;6801;2023
3;09;052;052;052003;52003;Buonconvento;;SI;0;0;3004;2021;64,8436;2023;2984;2023
3;09;052;052;052004;52004;Casole d'Elsa;;SI;0;0;3716;2021;148,7041;2023;3721;2023
3;09;052;052;052005;52005;Castellina in Chianti;;SI;0;0;2677;2021;99,7346;2023;2616;2023
3;09;052;052;052006;52006;Castelnuovo Berardenga;;SI;0;0;8970;2021;177,1072;2023;8940;2023
3;09;052;052;052007;52007;Castiglione d'Orcia;;SI;0;0;2148;2021;141,5388;2023;2114;2023
3;09;052;052;052008;52008;Cetona;;SI;0;0;2516;2021;53,5447;2023;2488;2023
3;09;052;052;052009;52009;Chianciano Terme;;SI;0;0;6848;2021;36,5614;2023;6990;2023
3;09;052;052;052010;52010;Chiusdino;;SI;0;0;1767;2021;141,5667;2023;1707;2023
3;09;052;052;052011;52011;Chiusi;;SI;0;0;8051;2021;58,0704;2023;8116;2023
3;09;052;052;052012;52012;Colle di Val d'Elsa;;SI;0;0;21677;2021;92,0350;2023;21486;2023
3;09;052;052;052013;52013;Gaiole in Chianti;;SI;0;0;2584;2021;128,8832;2023;2504;2023
3;09;052;052;052015;52015;Montepulciano;;SI;0;0;13386;2021;165,5402;2023;13173;2023
3;09;052;052;052016;52016;Monteriggioni;;SI;0;0;9993;2021;99,8139;2023;9934;2023
3;09;052;052;052017;52017;Monteroni d'Arbia;;SI;0;0;8984;2021;105,8566;2023;9039;2023
3;09;052;052;052018;52018;Monticiano;;SI;0;0;1534;2021;109,5004;2023;1649;2023
3;09;052;052;052019;52019;Murlo;;SI;0;0;2408;2021;114,6247;2023;2474;2023
3;09;052;052;052020;52020;Piancastagnaio;;SI;0;0;3968;2021;69,6263;2023;3867;2023
3;09;052;052;052021;52021;Pienza;;SI;0;0;2007;2021;122,8668;2023;1966;2023
3;09;052;052;052022;52022;Poggibonsi;;SI;0;0;28576;2021;70,5922;2023;28205;2023
3;09;052;052;052023;52023;Radda in Chianti;;SI;0;0;1470;2021;80,4149;2023;1445;2023
3;09;052;052;052024;52024;Radicofani;;SI;0;0;1065;2021;117,9750;2023;1048;2023
3;09;052;052;052025;52025;Radicondoli;;SI;0;0;925;2021;132,5264;2023;965;2023
3;09;052;052;052026;52026;Rapolano Terme;;SI;0;0;5030;2021;83,0208;2023;5107;2023
3;09;052;052;052027;52027;San Casciano dei Bagni;;SI;0;0;1516;2021;92,1434;2023;1444;2023
3;09;052;052;052028;52028;San Gimignano;;SI;0;0;7487;2021;138,5686;2023;7476;2023
3;09;052;052;052030;52030;San Quirico d'Orcia;;SI;0;0;2610;2021;42,2351;2023;2587;2023
3;09;052;052;052031;52031;Sarteano;;SI;0;0;4476;2021;84,8432;2023;4542;2023
3;09;052;052;052032;52032;Siena;;SI;1;0;53062;2021;118,5061;2023;52833;2023
3;09;052;052;052033;52033;Sinalunga;;SI;0;0;12128;2021;78,6758;2023;12029;2023
3;09;052;052;052034;52034;Sovicille;;SI;0;0;9906;2021;143,5794;2023;9885;2023
3;09;052;052;052035;52035;Torrita di Siena;;SI;0;0;7014;2021;58,3390;2023;6969;2023
3;09;052;052;052036;52036;Trequanda;;SI;0;0;1195;2021;63,9492;2023;1155;2023
3;09;052;052;052037;52037;Montalcino;;SI;0;0;5676;2021;310,3936;2023;5605;2023
3;09;053;053;053001;53001;Arcidosso;;GR;0;0;4226;2021;93,2541;2023;4227;2023
3;09;053;053;053002;53002;Campagnatico;;GR;0;0;2335;2021;162,2520;2023;2325;2023
3;09;053;053;053003;53003;Capalbio;;GR;0;0;3887;2021;187,3488;2023;3753;2023
3;09;053;053;053004;53004;Castel del Piano;;GR;0;0;4808;2021;67,7697;2023;4771;2023
3;09;053;053;053005;53005;Castell'Azzara;;GR;0;0;1311;2021;64,2308;2023;1292;2023
3;09;053;053;053006;53006;Castiglione della Pescaia;;GR;0;0;7098;2021;209,2777;2023;7105;2023
3;09;053;053;053007;53007;Cinigiano;;GR;0;0;2390;2021;161,5519;2023;2421;2023
3;09;053;053;053008;53008;Civitella Paganico;;GR;0;0;2989;2021;192,9000;2023;2915;2023
3;09;053;053;053009;53009;Follonica;;GR;0;0;20607;2021;56,1606;2023;20307;2023
3;09;053;053;053010;53010;Gavorrano;;GR;0;0;8192;2021;164,0818;2023;8301;2023
3;09;053;053;053011;53011;Grosseto;;GR;1;0;81503;2021;473,4591;2023;81482;2023
3;09;053;053;053012;53012;Isola del Giglio;;GR;0;0;1344;2021;23,8934;2023;1294;2023
3;09;053;053;053013;53013;Magliano in Toscana;;GR;0;0;3316;2021;250,8853;2023;3272;2023
3;09;053;053;053014;53014;Manciano;;GR;0;0;7113;2021;372,4983;2023;7023;2023
3;09;053;053;053015;53015;Massa Marittima;;GR;0;0;8124;2021;283,4428;2023;8174;2023
3;09;053;053;053016;53016;Monte Argentario;;GR;0;0;12040;2021;60,4768;2023;11783;2023
3;09;053;053;053017;53017;Montieri;;GR;0;0;1173;2021;108,2049;2023;1176;2023
3;09;053;053;053018;53018;Orbetello;;GR;0;0;14352;2021;226,8751;2023;14149;2023
3;09;053;053;053019;53019;Pitigliano;;GR;0;0;3608;2021;101,9592;2023;3545;2023
3;09;053;053;053020;53020;Roccalbegna;;GR;0;0;923;2021;124,8586;2023;919;2023
3;09;053;053;053021;53021;Roccastrada;;GR;0;0;8761;2021;284,4635;2023;8736;2023
3;09;053;053;053022;53022;Santa Fiora;;GR;0;0;2485;2021;63,4512;2023;2493;2023
3;09;053;053;053023;53023;Scansano;;GR;0;0;4263;2021;273,5602;2023;4309;2023
3;09;053;053;053024;53024;Scarlino;;GR;0;0;3814;2021;88,3210;2023;3744;2023
3;09;053;053;053025;53025;Seggiano;;GR;0;0;983;2021;49,4286;2023;998;2023
3;09;053;053;053026;53026;Sorano;;GR;0;0;3097;2021;174,5585;2023;3032;2023
3;09;053;053;053027;53027;Monterotondo Marittimo;;GR;0;0;1283;2021;102,6925;2023;1278;2023
3;09;053;053;053028;53028;Semproniano;;GR;0;0;984;2021;81,6533;2023;978;2023
3;10;054;054;054001;54001;Assisi;;PG;0;0;27880;2021;187,1954;2023;27507;2023
3;10;054;054;054002;54002;Bastia Umbra;;PG;0;0;21256;2021;27,5988;2023;21292;2023
3;10;054;054;054003;54003;Bettona;;PG;0;0;4288;2021;45,0747;2023;4256;2023
3;10;054;054;054004;54004;Bevagna;;PG;0;0;4777;2021;56,2220;2023;4743;2023
3;10;054;054;054005;54005;Campello sul Clitunno;;PG;0;0;2347;2021;49,7616;2023;2323;2023
3;10;054;054;054006;54006;Cannara;;PG;0;0;4198;2021;32,8093;2023;4171;2023
3;10;054;054;054007;54007;Cascia;;PG;0;0;2979;2021;180,8333;2023;2966;2023
3;10;054;054;054008;54008;Castel Ritaldi;;PG;0;0;3048;2021;22,4414;2023;3043;2023
3;10;054;054;054009;54009;Castiglione del Lago;;PG;0;0;15193;2021;205,2651;2023;15136;2023
3;10;054;054;054010;54010;Cerreto di Spoleto;;PG;0;0;985;2021;74,7826;2023;970;2023
3;10;054;054;054011;54011;Citerna;;PG;0;0;3428;2021;23,5286;2023;3372;2023
3;10;054;054;054012;54012;Città della Pieve;;PG;0;0;7512;2021;110,9422;2023;7399;2023
3;10;054;054;054013;54013;Città di Castello;;PG;0;0;38505;2021;387,3122;2023;38100;2023
3;10;054;054;054014;54014;Collazzone;;PG;0;0;3365;2021;55,5633;2023;3302;2023
3;10;054;054;054015;54015;Corciano;;PG;0;0;21429;2021;63,7240;2023;21619;2023
3;10;054;054;054016;54016;Costacciaro;;PG;0;0;1110;2021;41,0597;2023;1046;2023
3;10;054;054;054017;54017;Deruta;;PG;0;0;9444;2021;44,5594;2023;9486;2023
3;10;054;054;054018;54018;Foligno;;PG;0;0;55503;2021;264,6556;2023;55265;2023
3;10;054;054;054019;54019;Fossato di Vico;;PG;0;0;2652;2021;35,3901;2023;2611;2023
3;10;054;054;054020;54020;Fratta Todina;;PG;0;0;1845;2021;17,4281;2023;1869;2023
3;10;054;054;054021;54021;Giano dell'Umbria;;PG;0;0;3654;2021;44,4751;2023;3663;2023
3;10;054;054;054022;54022;Gualdo Cattaneo;;PG;0;0;5691;2021;96,6236;2023;5616;2023
3;10;054;054;054023;54023;Gualdo Tadino;;PG;0;0;14313;2021;124,2828;2023;14255;2023
3;10;054;054;054024;54024;Gubbio;;PG;0;0;30650;2021;525,7677;2023;30388;2023
3;10;054;054;054025;54025;Lisciano Niccone;;PG;0;0;596;2021;35,1819;2023;610;2023
3;10;054;054;054026;54026;Magione;;PG;0;0;14602;2021;129,7334;2023;14652;2023
3;10;054;054;054027;54027;Marsciano;;PG;0;0;18038;2021;161,5282;2023;17988;2023
3;10;054;054;054028;54028;Massa Martana;;PG;0;0;3641;2021;78,4082;2023;3604;2023
3;10;054;054;054029;54029;Monte Castello di Vibio;;PG;0;0;1450;2021;31,9491;2023;1412;2023
3;10;054;054;054030;54030;Montefalco;;PG;0;0;5421;2021;69,5123;2023;5326;2023
3;10;054;054;054031;54031;Monteleone di Spoleto;;PG;0;0;567;2021;62,1649;2023;552;2023
3;10;054;054;054032;54032;Monte Santa Maria Tiberina;;PG;0;0;1112;2021;72,5284;2023;1084;2023
3;10;054;054;054033;54033;Montone;;PG;0;0;1579;2021;51,0942;2023;1541;2023
3;10;054;054;054034;54034;Nocera Umbra;;PG;0;0;5584;2021;157,1640;2023;5530;2023
3;10;054;054;054035;54035;Norcia;;PG;0;0;4556;2021;275,5670;2023;4497;2023
3;10;054;054;054036;54036;Paciano;;PG;0;0;952;2021;16,9058;2023;940;2023
3;10;054;054;054037;54037;Panicale;;PG;0;0;5332;2021;79,2571;2023;5293;2023
3;10;054;054;054038;54038;Passignano sul Trasimeno;;PG;0;0;5662;2021;81,3320;2023;5691;2023
3;10;054;054;054039;54039;Perugia;;PG;1;1;162362;2021;449,6326;2023;162099;2023
3;10;054;054;054040;54040;Piegaro;;PG;0;0;3389;2021;99,0721;2023;3347;2023
3;10;054;054;054041;54041;Pietralunga;;PG;0;0;1990;2021;140,4151;2023;1973;2023
3;10;054;054;054042;54042;Poggiodomo;;PG;0;0;99;2021;40,0939;2023;91;2023
3;10;054;054;054043;54043;Preci;;PG;0;0;683;2021;82,0198;2023;698;2023
3;10;054;054;054044;54044;San Giustino;;PG;0;0;10956;2021;79,9787;2023;11092;2023
3;10;054;054;054045;54045;Sant'Anatolia di Narco;;PG;0;0;526;2021;46,5485;2023;484;2023
3;10;054;054;054046;54046;Scheggia e Pascelupo;;PG;0;0;1280;2021;64,1498;2023;1244;2023
3;10;054;054;054047;54047;Scheggino;;PG;0;0;451;2021;35,8493;2023;435;2023
3;10;054;054;054048;54048;Sellano;;PG;0;0;1002;2021;85,8382;2023;964;2023
3;10;054;054;054049;54049;Sigillo;;PG;0;0;2305;2021;26,4742;2023;2308;2023
3;10;054;054;054050;54050;Spello;;PG;0;0;8314;2021;61,6443;2023;8270;2023
3;10;054;054;054051;54051;Spoleto;;PG;0;0;36467;2021;348,1366;2023;36149;2023
3;10;054;054;054052;54052;Todi;;PG;0;0;15789;2021;222,8556;2023;15572;2023
3;10;054;054;054053;54053;Torgiano;;PG;0;0;6640;2021;37,6463;2023;6598;2023
3;10;054;054;054054;54054;Trevi;;PG;0;0;8127;2021;71,1852;2023;7959;2023
3;10;054;054;054055;54055;Tuoro sul Trasimeno;;PG;0;0;3743;2021;55,8847;2023;3732;2023
3;10;054;054;054056;54056;Umbertide;;PG;0;0;16358;2021;200,8311;2023;16254;2023
3;10;054;054;054057;54057;Valfabbrica;;PG;0;0;3246;2021;92,3024;2023;3226;2023
3;10;054;054;054058;54058;Vallo di Nera;;PG;0;0;340;2021;36,2211;2023;327;2023
3;10;054;054;054059;54059;Valtopina;;PG;0;0;1271;2021;40,5735;2023;1282;2023
3;10;055;055;055001;55001;Acquasparta;;TR;0;0;4436;2021;81,6057;2023;4391;2023
3;10;055;055;055002;55002;Allerona;;TR;0;0;1685;2021;82,6124;2023;1691;2023
3;10;055;055;055003;55003;Alviano;;TR;0;0;1396;2021;23,8952;2023;1345;2023
3;10;055;055;055004;55004;Amelia;;TR;0;0;11607;2021;132,4965;2023;11518;2023
3;10;055;055;055005;55005;Arrone;;TR;0;0;2561;2021;41,0320;2023;2526;2023
3;10;055;055;055006;55006;Attigliano;;TR;0;0;1969;2021;10,5120;2023;1974;2023
3;10;055;055;055007;55007;Baschi;;TR;0;0;2590;2021;68,5685;2023;2555;2023
3;10;055;055;055008;55008;Calvi dell'Umbria;;TR;0;0;1697;2021;46,0060;2023;1671;2023
3;10;055;055;055009;55009;Castel Giorgio;;TR;0;0;2034;2021;42,1436;2023;1989;2023
3;10;055;055;055010;55010;Castel Viscardo;;TR;0;0;2731;2021;26,2156;2023;2648;2023
3;10;055;055;055011;55011;Fabro;;TR;0;0;2626;2021;34,5501;2023;2580;2023
3;10;055;055;055012;55012;Ferentillo;;TR;0;0;1822;2021;69,5861;2023;1777;2023
3;10;055;055;055013;55013;Ficulle;;TR;0;0;1584;2021;64,6187;2023;1547;2023
3;10;055;055;055014;55014;Giove;;TR;0;0;1846;2021;15,0881;2023;1830;2023
3;10;055;055;055015;55015;Guardea;;TR;0;0;1750;2021;39,3808;2023;1728;2023
3;10;055;055;055016;55016;Lugnano in Teverina;;TR;0;0;1431;2021;29,8297;2023;1404;2023
3;10;055;055;055017;55017;Montecastrilli;;TR;0;0;4820;2021;62,4281;2023;4780;2023
3;10;055;055;055018;55018;Montecchio;;TR;0;0;1559;2021;49,2172;2023;1493;2023
3;10;055;055;055019;55019;Montefranco;;TR;0;0;1263;2021;10,0869;2023;1285;2023
3;10;055;055;055020;55020;Montegabbione;;TR;0;0;1120;2021;51,0590;2023;1114;2023
3;10;055;055;055021;55021;Monteleone d'Orvieto;;TR;0;0;1369;2021;24,0978;2023;1361;2023
3;10;055;055;055022;55022;Narni;;TR;0;0;18258;2021;197,9832;2023;17861;2023
3;10;055;055;055023;55023;Orvieto;;TR;0;0;19689;2021;281,2685;2023;19319;2023
3;10;055;055;055024;55024;Otricoli;;TR;0;0;1724;2021;27,4115;2023;1676;2023
3;10;055;055;055025;55025;Parrano;;TR;0;0;485;2021;40,0911;2023;477;2023
3;10;055;055;055026;55026;Penna in Teverina;;TR;0;0;1029;2021;10,0033;2023;1016;2023
3;10;055;055;055027;55027;Polino;;TR;0;0;207;2021;19,5678;2023;204;2023
3;10;055;055;055028;55028;Porano;;TR;0;0;1904;2021;13,6035;2023;1848;2023
3;10;055;055;055029;55029;San Gemini;;TR;0;0;4769;2021;27,8956;2023;4690;2023
3;10;055;055;055030;55030;San Venanzo;;TR;0;0;2182;2021;169,4519;2023;2161;2023
3;10;055;055;055031;55031;Stroncone;;TR;0;0;4638;2021;71,1554;2023;4604;2023
3;10;055;055;055032;55032;Terni;;TR;1;0;107165;2021;212,4261;2023;106436;2023
3;10;055;055;055033;55033;Avigliano Umbro;;TR;0;0;2384;2021;51,3386;2023;2347;2023
3;12;056;056;056001;56001;Acquapendente;;VT;0;0;5304;2021;131,6022;2023;5273;2023
3;12;056;056;056002;56002;Arlena di Castro;;VT;0;0;827;2021;21,8706;2023;820;2023
3;12;056;056;056003;56003;Bagnoregio;;VT;0;0;3482;2021;72,8084;2023;3327;2023
3;12;056;056;056004;56004;Barbarano Romano;;VT;0;0;990;2021;37,5635;2023;986;2023
3;12;056;056;056005;56005;Bassano Romano;;VT;0;0;4627;2021;37,5458;2023;4629;2023
3;12;056;056;056006;56006;Bassano in Teverina;;VT;0;0;1251;2021;12,1676;2023;1286;2023
3;12;056;056;056007;56007;Blera;;VT;0;0;3003;2021;92,9141;2023;2892;2023
3;12;056;056;056008;56008;Bolsena;;VT;0;0;3739;2021;63,5723;2023;3671;2023
3;12;056;056;056009;56009;Bomarzo;;VT;0;0;1692;2021;39,6448;2023;1692;2023
3;12;056;056;056010;56010;Calcata;;VT;0;0;915;2021;7,6323;2023;909;2023
3;12;056;056;056011;56011;Canepina;;VT;0;0;2913;2021;20,8478;2023;2915;2023
3;12;056;056;056012;56012;Canino;;VT;0;0;5089;2021;124,0376;2023;5009;2023
3;12;056;056;056013;56013;Capodimonte;;VT;0;0;1655;2021;61,2907;2023;1663;2023
3;12;056;056;056014;56014;Capranica;;VT;0;0;6377;2021;40,9683;2023;6354;2023
3;12;056;056;056015;56015;Caprarola;;VT;0;0;5218;2021;57,5769;2023;5162;2023
3;12;056;056;056016;56016;Carbognano;;VT;0;0;1934;2021;17,4109;2023;1947;2023
3;12;056;056;056017;56017;Castel Sant'Elia;;VT;0;0;2471;2021;23,9151;2023;2411;2023
3;12;056;056;056018;56018;Castiglione in Teverina;;VT;0;0;2281;2021;19,8891;2023;2301;2023
3;12;056;056;056019;56019;Celleno;;VT;0;0;1322;2021;23,8238;2023;1298;2023
3;12;056;056;056020;56020;Cellere;;VT;0;0;1075;2021;37,1949;2023;1075;2023
3;12;056;056;056021;56021;Civita Castellana;;VT;0;0;15416;2021;84,2210;2023;15143;2023
3;12;056;056;056022;56022;Civitella d'Agliano;;VT;0;0;1493;2021;32,9554;2023;1450;2023
3;12;056;056;056023;56023;Corchiano;;VT;0;0;3594;2021;33,0307;2023;3550;2023
3;12;056;056;056024;56024;Fabrica di Roma;;VT;0;0;8133;2021;34,7860;2023;8217;2023
3;12;056;056;056025;56025;Faleria;;VT;0;0;1997;2021;25,6785;2023;1995;2023
3;12;056;056;056026;56026;Farnese;;VT;0;0;1382;2021;52,3751;2023;1382;2023
3;12;056;056;056027;56027;Gallese;;VT;0;0;2623;2021;37,1734;2023;2563;2023
3;12;056;056;056028;56028;Gradoli;;VT;0;0;1280;2021;43,8083;2023;1241;2023
3;12;056;056;056029;56029;Graffignano;;VT;0;0;2120;2021;29,1023;2023;2090;2023
3;12;056;056;056030;56030;Grotte di Castro;;VT;0;0;2442;2021;33,4200;2023;2387;2023
3;12;056;056;056031;56031;Ischia di Castro;;VT;0;0;2188;2021;104,9434;2023;2096;2023
3;12;056;056;056032;56032;Latera;;VT;0;0;777;2021;22,4295;2023;763;2023
3;12;056;056;056033;56033;Lubriano;;VT;0;0;888;2021;16,6905;2023;854;2023
3;12;056;056;056034;56034;Marta;;VT;0;0;3271;2021;33,5405;2023;3207;2023
3;12;056;056;056035;56035;Montalto di Castro;;VT;0;0;8795;2021;190,0462;2023;8689;2023
3;12;056;056;056036;56036;Montefiascone;;VT;0;0;13020;2021;104,9301;2023;13008;2023
3;12;056;056;056037;56037;Monte Romano;;VT;0;0;1915;2021;86,2375;2023;1854;2023
3;12;056;056;056038;56038;Monterosi;;VT;0;0;4775;2021;10,6835;2023;4759;2023
3;12;056;056;056039;56039;Nepi;;VT;0;0;9318;2021;83,7096;2023;9467;2023
3;12;056;056;056040;56040;Onano;;VT;0;0;912;2021;24,5076;2023;890;2023
3;12;056;056;056041;56041;Oriolo Romano;;VT;0;0;3728;2021;19,3109;2023;3699;2023
3;12;056;056;056042;56042;Orte;;VT;0;0;9055;2021;69,5590;2023;9087;2023
3;12;056;056;056043;56043;Piansano;;VT;0;0;1886;2021;26,6050;2023;1998;2023
3;12;056;056;056044;56044;Proceno;;VT;0;0;528;2021;42,0138;2023;530;2023
3;12;056;056;056045;56045;Ronciglione;;VT;0;0;8417;2021;52,5258;2023;8429;2023
3;12;056;056;056046;56046;Villa San Giovanni in Tuscia;;VT;0;0;1202;2021;5,2792;2023;1223;2023
3;12;056;056;056047;56047;San Lorenzo Nuovo;;VT;0;0;1994;2021;26,7350;2023;2017;2023
3;12;056;056;056048;56048;Soriano nel Cimino;;VT;0;0;8021;2021;78,5355;2023;7909;2023
3;12;056;056;056049;56049;Sutri;;VT;0;0;6597;2021;60,9412;2023;6738;2023
3;12;056;056;056050;56050;Tarquinia;;VT;0;0;16075;2021;279,6282;2023;15953;2023
3;12;056;056;056051;56051;Tessennano;;VT;0;0;288;2021;14,7310;2023;288;2023
3;12;056;056;056052;56052;Tuscania;;VT;0;0;8242;2021;208,6814;2023;8189;2023
3;12;056;056;056053;56053;Valentano;;VT;0;0;2762;2021;43,4947;2023;2789;2023
3;12;056;056;056054;56054;Vallerano;;VT;0;0;2442;2021;15,4534;2023;2397;2023
3;12;056;056;056055;56055;Vasanello;;VT;0;0;3979;2021;28,9622;2023;3985;2023
3;12;056;056;056056;56056;Vejano;;VT;0;0;2154;2021;44,3071;2023;2142;2023
3;12;056;056;056057;56057;Vetralla;;VT;0;0;13384;2021;113,7711;2023;13351;2023
3;12;056;056;056058;56058;Vignanello;;VT;0;0;4299;2021;20,5272;2023;4293;2023
3;12;056;056;056059;56059;Viterbo;;VT;1;0;65931;2021;406,2267;2023;66188;2023
3;12;056;056;056060;56060;Vitorchiano;;VT;0;0;5249;2021;30,1430;2023;5256;2023
3;12;057;057;057001;57001;Accumoli;;RI;0;0;547;2021;87,3429;2023;516;2023
3;12;057;057;057002;57002;Amatrice;;RI;0;0;2293;2021;174,3849;2023;2208;2023
3;12;057;057;057003;57003;Antrodoco;;RI;0;0;2356;2021;63,9043;2023;2292;2023
3;12;057;057;057004;57004;Ascrea;;RI;0;0;215;2021;13,9761;2023;208;2023
3;12;057;057;057005;57005;Belmonte in Sabina;;RI;0;0;645;2021;23,6446;2023;631;2023
3;12;057;057;057006;57006;Borbona;;RI;0;0;589;2021;47,9481;2023;573;2023
3;12;057;057;057007;57007;Borgorose;;RI;0;0;4247;2021;145,8042;2023;4198;2023
3;12;057;057;057008;57008;Borgo Velino;;RI;0;0;940;2021;18,2929;2023;913;2023
3;12;057;057;057009;57009;Cantalice;;RI;0;0;2457;2021;37,6240;2023;2439;2023
3;12;057;057;057010;57010;Cantalupo in Sabina;;RI;0;0;1642;2021;10,6212;2023;1663;2023
