Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
5;19;089;089021;89021;Priolo Gargallo;;SR;0;0;12167;2011;56,9227;2011;12226;2011
5;20;090;090003;90003;Alghero;;SS;0;0;40641;2011;225,4113;2011;40856;2011
5;20;090;090004;90004;Anela;;SS;0;0;673;2011;36,8902;2011;674;2011
5;20;090;090005;90005;Ardara;;SS;0;0;800;2011;38,1886;2011;800;2011
5;20;090;090007;90007;Banari;;SS;0;0;610;2011;21,2509;2011;614;2011
5;20;090;090008;90008;Benetutti;;SS;0;0;1971;2011;94,4460;2011;1970;2011
5;20;090;090010;90010;Bessude;;SS;0;0;428;2011;26,7940;2011;427;2011
5;20;090;090011;90011;Bonnanaro;;SS;0;0;1021;2011;21,8441;2011;1017;2011
5;20;090;090012;90012;Bono;;SS;0;0;3636;2011;74,5393;2011;3640;2011
5;20;090;090013;90013;Bonorva;;SS;0;0;3669;2011;149,7440;2011;3659;2011
5;20;090;090015;90015;Borutta;;SS;0;0;285;2011;4,7583;2011;284;2011
5;20;090;090016;90016;Bottidda;;SS;0;0;736;2011;33,7144;2011;733;2011
5;20;090;090018;90018;Bultei;;SS;0;0;1046;2011;96,8314;2011;1047;2011
5;20;090;090019;90019;Bulzi;;SS;0;0;552;2011;21,6697;2011;548;2011
5;20;090;090020;90020;Burgos;;SS;0;0;944;2011;18,0770;2011;941;2011
5;20;090;090022;90022;Cargeghe;;SS;0;0;644;2011;12,0464;2011;642;2011
5;20;090;090023;90023;Castelsardo;;SS;0;0;5737;2011;43,3436;2011;5783;2011
5;20;090;090024;90024;Cheremule;;SS;0;0;455;2011;24,2502;2011;455;2011
5;20;090;090025;90025;Chiaramonti;;SS;0;0;1735;2011;98,6116;2011;1727;2011
5;20;090;090026;90026;Codrongianos;;SS;0;0;1346;2011;30,3907;2011;1365;2011
5;20;090;090027;90027;Cossoine;;SS;0;0;900;2011;39,1704;2011;890;2011
5;20;090;090028;90028;Esporlatu;;SS;0;0;412;2011;18,4001;2011;415;2011
5;20;090;090029;90029;Florinas;;SS;0;0;1547;2011;36,0608;2011;1557;2011
5;20;090;090030;90030;Giave;;SS;0;0;586;2011;47,0662;2011;586;2011
5;20;090;090031;90031;Illorai;;SS;0;0;953;2011;57,1904;2011;956;2011
5;20;090;090032;90032;Ittireddu;;SS;0;0;580;2011;23,6867;2011;583;2011
5;20;090;090033;90033;Ittiri;;SS;0;0;8868;2011;111,4578;2011;8879;2011
5;20;090;090034;90034;Laerru;;SS;0;0;945;2011;19,8495;2011;941;2011
5;20;090;090038;90038;Mara;;SS;0;0;682;2011;18,6434;2011;685;2011
5;20;090;090039;90039;Martis;;SS;0;0;553;2011;22,9593;2011;552;2011
5;20;090;090040;90040;Monteleone Rocca Doria;;SS;0;0;117;2011;13,3858;2011;127;2011
5;20;090;090042;90042;Mores;;SS;0;0;1945;2011;94,8547;2011;1949;2011
5;20;090;090043;90043;Muros;;SS;0;0;837;2011;11,2256;2011;832;2011
5;20;090;090044;90044;Nughedu San Nicolò;;SS;0;0;874;2011;67,8938;2011;871;2011
5;20;090;090045;90045;Nule;;SS;0;0;1427;2011;51,9467;2011;1431;2011
5;20;090;090046;90046;Nulvi;;SS;0;0;2851;2011;67,3750;2011;2853;2011
5;20;090;090048;90048;Olmedo;;SS;0;0;4001;2011;33,4655;2011;4045;2011
5;20;090;090050;90050;Osilo;;SS;0;0;3204;2011;98,0310;2011;3228;2011
5;20;090;090051;90051;Ossi;;SS;0;0;5876;2011;30,0898;2011;5923;2011
5;20;090;090052;90052;Ozieri;;SS;0;0;10881;2011;252,1279;2011;10905;2011
5;20;090;090053;90053;Padria;;SS;0;0;695;2011;48,3942;2011;695;2011
5;20;090;090055;90055;Pattada;;SS;0;0;3253;2011;164,8777;2011;3228;2011
5;20;090;090056;90056;Perfugas;;SS;0;0;2415;2011;60,8803;2011;2436;2011
5;20;090;090057;90057;Ploaghe;;SS;0;0;4653;2011;96,2684;2011;4666;2011
5;20;090;090058;90058;Porto Torres;;SS;0;0;22391;2011;104,5108;2011;22523;2011
5;20;090;090059;90059;Pozzomaggiore;;SS;0;0;2717;2011;78,7714;2011;2722;2011
5;20;090;090060;90060;Putifigari;;SS;0;0;757;2011;53,1002;2011;756;2011
5;20;090;090061;90061;Romana;;SS;0;0;578;2011;21,5953;2011;574;2011
5;20;090;090064;90064;Sassari;;SS;1;0;123782;2011;547,0333;2011;126593;2011
5;20;090;090065;90065;Sedini;;SS;0;0;1378;2011;40,5057;2011;1372;2011
5;20;090;090066;90066;Semestene;;SS;0;0;171;2011;39,5828;2011;172;2011
5;20;090;090067;90067;Sennori;;SS;0;0;7375;2011;31,3396;2011;7401;2011
5;20;090;090068;90068;Siligo;;SS;0;0;912;2011;43,4487;2011;917;2011
5;20;090;090069;90069;Sorso;;SS;0;0;14300;2011;67,0106;2011;14586;2011
5;20;090;090071;90071;Thiesi;;SS;0;0;3005;2011;63,2444;2011;3022;2011
5;20;090;090072;90072;Tissi;;SS;0;0;2289;2011;10,2376;2011;2295;2011
5;20;090;090073;90073;Torralba;;SS;0;0;998;2011;36,5029;2011;996;2011
5;20;090;090075;90075;Tula;;SS;0;0;1598;2011;66,1853;2011;1603;2011
5;20;090;090076;90076;Uri;;SS;0;0;3016;2011;56,8063;2011;3014;2011
5;20;090;090077;90077;Usini;;SS;0;0;4321;2011;30,7367;2011;4348;2011
5;20;090;090078;90078;Villanova Monteleone;;SS;0;0;2375;2011;202,6815;2011;2369;2011
5;20;090;090079;90079;Valledoria;;SS;0;0;4091;2011;25,9539;2011;4152;2011
5;20;090;090082;90082;Viddalba;;SS;0;0;1694;2011;50,4089;2011;1690;2011
5;20;090;090086;90086;Tergu;;SS;0;0;614;2011;36,8773;2011;618;2011
5;20;090;090087;90087;Santa Maria Coghinas;;SS;0;0;1430;2011;22,9701;2011;1442;2011
5;20;090;090088;90088;Erula;;SS;0;0;766;2011;39,3115;2011;764;2011
5;20;090;090089;90089;Stintino;;SS;0;0;1501;2011;59,0430;2011;1507;2011
5;20;091;091001;91001;Aritzo;;NU;0;0;1328;2011;75,5753;2011;1335;2011
5;20;091;091003;91003;Atzara;;NU;0;0;1210;2011;35,9218;2011;1213;2011
5;20;091;091004;91004;Austis;;NU;0;0;876;2011;50,8081;2011;869;2011
5;20;091;091007;91007;Belvì;;NU;0;0;665;2011;18,1022;2011;669;2011
5;20;091;091008;91008;Birori;;NU;0;0;561;2011;17,3275;2011;562;2011
5;20;091;091009;91009;Bitti;;NU;0;0;3019;2011;215,3679;2011;3029;2011
5;20;091;091010;91010;Bolotana;;NU;0;0;2846;2011;108,4346;2011;2840;2011
5;20;091;091011;91011;Borore;;NU;0;0;2190;2011;42,6755;2011;2192;2011
5;20;091;091012;91012;Bortigali;;NU;0;0;1417;2011;67,3270;2011;1427;2011
5;20;091;091016;91016;Desulo;;NU;0;0;2465;2011;74,4978;2011;2475;2011
5;20;091;091017;91017;Dorgali;;NU;0;0;8524;2011;226,5328;2011;8544;2011
5;20;091;091018;91018;Dualchi;;NU;0;0;668;2011;23,4099;2011;667;2011
5;20;091;091024;91024;Fonni;;NU;0;0;4062;2011;112,2661;2011;4046;2011
5;20;091;091025;91025;Gadoni;;NU;0;0;886;2011;43,4345;2011;902;2011
5;20;091;091027;91027;Galtellì;;NU;0;0;2472;2011;56,5300;2011;2484;2011
5;20;091;091028;91028;Gavoi;;NU;0;0;2790;2011;38,0587;2011;2803;2011
5;20;091;091033;91033;Irgoli;;NU;0;0;2345;2011;75,2988;2011;2369;2011
5;20;091;091038;91038;Lei;;NU;0;0;566;2011;19,1146;2011;562;2011
5;20;091;091040;91040;Loculi;;NU;0;0;515;2011;38,1494;2011;527;2011
5;20;091;091041;91041;Lodè;;NU;0;0;1894;2011;123,4437;2011;1896;2011
5;20;091;091043;91043;Lula;;NU;0;0;1495;2011;148,7146;2011;1511;2011
5;20;091;091044;91044;Macomer;;NU;0;0;10511;2011;122,7633;2011;10522;2011
5;20;091;091046;91046;Mamoiada;;NU;0;0;2559;2011;48,8294;2011;2568;2011
5;20;091;091047;91047;Meana Sardo;;NU;0;0;1913;2011;73,8037;2011;1911;2011
5;20;091;091050;91050;Noragugume;;NU;0;0;338;2011;26,7317;2011;340;2011
5;20;091;091051;91051;Nuoro;;NU;1;0;36674;2011;192,0590;2011;36696;2011
5;20;091;091055;91055;Oliena;;NU;0;0;7355;2011;165,7374;2011;7366;2011
5;20;091;091056;91056;Ollolai;;NU;0;0;1373;2011;27,2372;2011;1371;2011
5;20;091;091057;91057;Olzai;;NU;0;0;903;2011;69,8209;2011;903;2011
5;20;091;091058;91058;Onanì;;NU;0;0;430;2011;71,9700;2011;432;2011
5;20;091;091059;91059;Onifai;;NU;0;0;742;2011;43,1843;2011;742;2011
5;20;091;091060;91060;Oniferi;;NU;0;0;925;2011;35,6734;2011;920;2011
5;20;091;091061;91061;Orani;;NU;0;0;3007;2011;130,4318;2011;2999;2011
5;20;091;091062;91062;Orgosolo;;NU;0;0;4347;2011;222,5957;2011;4351;2011
5;20;091;091063;91063;Orosei;;NU;0;0;6794;2011;90,9957;2011;6858;2011
5;20;091;091064;91064;Orotelli;;NU;0;0;2152;2011;61,1765;2011;2156;2011
5;20;091;091066;91066;Ortueri;;NU;0;0;1262;2011;38,8335;2011;1260;2011
5;20;091;091067;91067;Orune;;NU;0;0;2561;2011;128,4462;2011;2548;2011
5;20;091;091068;91068;Osidda;;NU;0;0;230;2011;25,6759;2011;246;2011
5;20;091;091070;91070;Ottana;;NU;0;0;2384;2011;45,0708;2011;2387;2011
5;20;091;091071;91071;Ovodda;;NU;0;0;1627;2011;40,8474;2011;1626;2011
5;20;091;091073;91073;Posada;;NU;0;0;2737;2011;32,7669;2011;2834;2011
5;20;091;091077;91077;Sarule;;NU;0;0;1770;2011;52,7148;2011;1762;2011
5;20;091;091083;91083;Silanus;;NU;0;0;2200;2011;47,9345;2011;2189;2011
5;20;091;091084;91084;Sindia;;NU;0;0;1811;2011;58,5657;2011;1811;2011
5;20;091;091085;91085;Siniscola;;NU;0;0;11469;2011;196,3784;2011;11617;2011
5;20;091;091086;91086;Sorgono;;NU;0;0;1753;2011;56,0512;2011;1758;2011
5;20;091;091090;91090;Teti;;NU;0;0;690;2011;43,8006;2011;690;2011
5;20;091;091091;91091;Tiana;;NU;0;0;521;2011;19,3156;2011;522;2011
5;20;091;091093;91093;Tonara;;NU;0;0;2116;2011;52,0143;2011;2120;2011
5;20;091;091094;91094;Torpè;;NU;0;0;2891;2011;91,5027;2011;2928;2011
5;20;091;091104;91104;Lodine;;NU;0;0;358;2011;7,7001;2011;362;2011
5;20;092;092002;92002;Armungia;;CA;0;0;489;2011;54,7539;2011;486;2011
5;20;092;092003;92003;Assemini;;CA;0;0;26620;2011;118,1723;2011;26840;2011
5;20;092;092004;92004;Ballao;;CA;0;0;877;2011;46,6242;2011;879;2011
5;20;092;092005;92005;Barrali;;CA;0;0;1139;2011;11,2269;2011;1154;2011
5;20;092;092008;92008;Burcei;;CA;0;0;2896;2011;94,8516;2011;2893;2011
5;20;092;092009;92009;Cagliari;;CA;1;1;149883;2011;84,5839;2011;152360;2011
5;20;092;092011;92011;Capoterra;;CA;0;0;23255;2011;68,4888;2011;23466;2011
5;20;092;092015;92015;Decimomannu;;CA;0;0;7831;2011;27,7167;2011;7891;2011
5;20;092;092016;92016;Decimoputzu;;CA;0;0;4315;2011;44,7736;2011;4343;2011
5;20;092;092017;92017;Dolianova;;CA;0;0;9404;2011;84,3042;2011;9487;2011
5;20;092;092018;92018;Domus de Maria;;CA;0;0;1675;2011;97,1360;2011;1700;2011
5;20;092;092020;92020;Donori;;CA;0;0;2119;2011;35,3087;2011;2127;2011
5;20;092;092024;92024;Gesico;;CA;0;0;886;2011;25,6223;2011;889;2011
5;20;092;092027;92027;Goni;;CA;0;0;504;2011;18,5982;2011;512;2011
5;20;092;092030;92030;Guamaggiore;;CA;0;0;1050;2011;16,8014;2011;1061;2011
5;20;092;092031;92031;Guasila;;CA;0;0;2775;2011;43,5101;2011;2780;2011
5;20;092;092036;92036;Mandas;;CA;0;0;2238;2011;45,0144;2011;2236;2011
5;20;092;092037;92037;Maracalagonis;;CA;0;0;7523;2011;101,3687;2011;7675;2011
5;20;092;092038;92038;Monastir;;CA;0;0;4505;2011;31,7868;2011;4517;2011
5;20;092;092039;92039;Muravera;;CA;0;0;5162;2011;93,5065;2011;5224;2011
5;20;092;092042;92042;Nuraminis;;CA;0;0;2606;2011;45,1794;2011;2603;2011
5;20;092;092044;92044;Ortacesus;;CA;0;0;933;2011;23,6259;2011;944;2011
5;20;092;092048;92048;Pimentel;;CA;0;0;1193;2011;14,9677;2011;1194;2011
5;20;092;092050;92050;Pula;;CA;0;0;7141;2011;138,9157;2011;7260;2011
5;20;092;092051;92051;Quartu Sant'Elena;;CA;0;0;69296;2011;96,4102;2011;70327;2011
5;20;092;092053;92053;Samatzai;;CA;0;0;1720;2011;31,1592;2011;1725;2011
5;20;092;092054;92054;San Basilio;;CA;0;0;1281;2011;44,6243;2011;1275;2011
5;20;092;092058;92058;San Nicolò Gerrei;;CA;0;0;846;2011;63,5145;2011;843;2011
5;20;092;092059;92059;San Sperate;;CA;0;0;7972;2011;26,2413;2011;8034;2011
5;20;092;092061;92061;Sant'Andrea Frius;;CA;0;0;1834;2011;36,1629;2011;1836;2011
5;20;092;092064;92064;San Vito;;CA;0;0;3822;2011;231,6382;2011;3821;2011
5;20;092;092066;92066;Sarroch;;CA;0;0;5198;2011;67,8293;2011;5234;2011
5;20;092;092068;92068;Selargius;;CA;0;0;28684;2011;26,6857;2011;28908;2011
5;20;092;092069;92069;Selegas;;CA;0;0;1433;2011;20,3934;2011;1429;2011
5;20;092;092070;92070;Senorbì;;CA;0;0;4781;2011;34,2889;2011;4814;2011
5;20;092;092071;92071;Serdiana;;CA;0;0;2620;2011;55,7060;2011;2662;2011
5;20;092;092074;92074;Sestu;;CA;0;0;19893;2011;48,2851;2011;20070;2011
5;20;092;092075;92075;Settimo San Pietro;;CA;0;0;6532;2011;23,2940;2011;6589;2011
5;20;092;092078;92078;Siliqua;;CA;0;0;3997;2011;189,8443;2011;4011;2011
5;20;092;092079;92079;Silius;;CA;0;0;1271;2011;38,3587;2011;1271;2011
5;20;092;092080;92080;Sinnai;;CA;0;0;16730;2011;223,9080;2011;16841;2011
5;20;092;092081;92081;Siurgus Donigala;;CA;0;0;2080;2011;76,3871;2011;2087;2011
5;20;092;092082;92082;Soleminis;;CA;0;0;1858;2011;12,7937;2011;1855;2011
5;20;092;092083;92083;Suelli;;CA;0;0;1135;2011;19,1982;2011;1142;2011
5;20;092;092084;92084;Teulada;;CA;0;0;3773;2011;246,1839;2011;3778;2011
5;20;092;092088;92088;Ussana;;CA;0;0;4285;2011;32,8211;2011;4297;2011
5;20;092;092090;92090;Uta;;CA;0;0;7859;2011;134,7065;2011;7900;2011
5;20;092;092091;92091;Vallermosa;;CA;0;0;1944;2011;61,7509;2011;1952;2011
5;20;092;092097;92097;Villaputzu;;CA;0;0;4836;2011;181,3074;2011;4927;2011
5;20;092;092098;92098;Villasalto;;CA;0;0;1127;2011;130,3596;2011;1126;2011
5;20;092;092099;92099;Villa San Pietro;;CA;0;0;2009;2011;39,8870;2011;2028;2011
5;20;092;092100;92100;Villasimius;;CA;0;0;3420;2011;57,9708;2011;3523;2011
5;20;092;092101;92101;Villasor;;CA;0;0;6857;2011;86,7935;2011;6907;2011
5;20;092;092102;92102;Villaspeciosa;;CA;0;0;2407;2011;27,1937;2011;2434;2011
5;20;092;092105;92105;Quartucciu;;CA;0;0;12825;2011;27,9315;2011;12843;2011
5;20;092;092106;92106;Castiadas;;CA;0;0;1507;2011;103,8877;2011;1526;2011
5;20;092;092108;92108;Elmas;;CA;0;0;8949;2011;14,0545;2011;9074;2011
5;20;092;092109;92109;Monserrato;;CA;0;0;20449;2011;6,4217;2011;20429;2011
5;20;092;092110;92110;Escalaplano;;CA;0;0;2268;2011;94,0356;2011;2259;2011
5;20;092;092111;92111;Escolca;;CA;0;0;624;2011;14,7598;2011;629;2011
5;20;092;092112;92112;Esterzili;;CA;0;0;721;2011;100,7428;2011;725;2011
5;20;092;092113;92113;Gergei;;CA;0;0;1298;2011;36,1778;2011;1301;2011
5;20;092;092114;92114;Isili;;CA;0;0;2842;2011;67,8361;2011;2883;2011
5;20;092;092115;92115;Nuragus;;CA;0;0;942;2011;19,8991;2011;943;2011
5;20;092;092116;92116;Nurallao;;CA;0;0;1357;2011;34,7617;2011;1357;2011
5;20;092;092117;92117;Nurri;;CA;0;0;2233;2011;73,6723;2011;2249;2011
5;20;092;092118;92118;Orroli;;CA;0;0;2397;2011;75,5932;2011;2403;2011
5;20;092;092119;92119;Sadali;;CA;0;0;918;2011;49,6103;2011;923;2011
5;20;092;092120;92120;Serri;;CA;0;0;676;2011;19,1826;2011;677;2011
5;20;092;092121;92121;Seulo;;CA;0;0;897;2011;58,7880;2011;908;2011
5;20;092;092122;92122;Villanova Tulo;;CA;0;0;1158;2011;40,4494;2011;1153;2011
2;06;093;093001;93001;Andreis;;PN;0;0;282;2011;26,9502;2011;281;2011
2;06;093;093002;93002;Arba;;PN;0;0;1309;2011;15,3112;2011;1317;2011
2;06;093;093003;93003;Arzene;;PN;0;0;1777;2011;12,1070;2011;1807;2011
2;06;093;093004;93004;Aviano;;PN;0;0;9025;2011;113,3483;2011;9030;2011
2;06;093;093005;93005;Azzano Decimo;;PN;0;0;15554;2011;51,3378;2011;15628;2011
2;06;093;093006;93006;Barcis;;PN;0;0;261;2011;103,4107;2011;262;2011
2;06;093;093007;93007;Brugnera;;PN;0;0;9254;2011;29,1193;2011;9286;2011
2;06;093;093008;93008;Budoia;;PN;0;0;2552;2011;37,3582;2011;2570;2011
2;06;093;093009;93009;Caneva;;PN;0;0;6504;2011;41,7946;2011;6515;2011
2;06;093;093010;93010;Casarsa della Delizia;;PN;0;0;8440;2011;20,4660;2011;8512;2011
2;06;093;093011;93011;Castelnovo del Friuli;;PN;0;0;913;2011;22,4812;2011;929;2011
2;06;093;093012;93012;Cavasso Nuovo;;PN;0;0;1606;2011;10,5962;2011;1617;2011
2;06;093;093013;93013;Chions;;PN;0;0;5188;2011;33,4461;2011;5206;2011
2;06;093;093014;93014;Cimolais;;PN;0;0;421;2011;100,8511;2011;421;2011
2;06;093;093015;93015;Claut;;PN;0;0;1005;2011;165,9013;2011;1002;2011
2;06;093;093016;93016;Clauzetto;;PN;0;0;390;2011;28,3078;2011;392;2011
2;06;093;093017;93017;Cordenons;;PN;0;0;18203;2011;56,3393;2011;18299;2011
2;06;093;093018;93018;Cordovado;;PN;0;0;2748;2011;12,0182;2011;2749;2011
2;06;093;093019;93019;Erto e Casso;;PN;0;0;387;2011;52,4192;2011;385;2011
2;06;093;093020;93020;Fanna;;PN;0;0;1556;2011;10,2629;2011;1559;2011
2;06;093;093021;93021;Fiume Veneto;;PN;0;0;11486;2011;35,7555;2011;11521;2011
2;06;093;093022;93022;Fontanafredda;;PN;0;0;11537;2011;46,4018;2011;11583;2011
2;06;093;093024;93024;Frisanco;;PN;0;0;645;2011;60,9870;2011;650;2011
2;06;093;093025;93025;Maniago;;PN;0;0;11818;2011;69,4596;2011;11848;2011
2;06;093;093026;93026;Meduno;;PN;0;0;1674;2011;31,5906;2011;1667;2011
2;06;093;093027;93027;Montereale Valcellina;;PN;0;0;4517;2011;67,8802;2011;4518;2011
2;06;093;093028;93028;Morsano al Tagliamento;;PN;0;0;2865;2011;32,5331;2011;2859;2011
2;06;093;093029;93029;Pasiano di Pordenone;;PN;0;0;7843;2011;45,5945;2011;7832;2011
2;06;093;093030;93030;Pinzano al Tagliamento;;PN;0;0;1567;2011;21,9508;2011;1570;2011
2;06;093;093031;93031;Polcenigo;;PN;0;0;3176;2011;49,6887;2011;3159;2011
2;06;093;093032;93032;Porcia;;PN;0;0;15251;2011;29,5333;2011;15301;2011
2;06;093;093033;93033;Pordenone;;PN;1;0;50583;2011;38,2114;2011;50696;2011
2;06;093;093034;93034;Prata di Pordenone;;PN;0;0;8451;2011;22,9602;2011;8448;2011
2;06;093;093035;93035;Pravisdomini;;PN;0;0;3471;2011;16,2091;2011;3478;2011
2;06;093;093036;93036;Roveredo in Piano;;PN;0;0;5779;2011;15,8565;2011;5808;2011
2;06;093;093037;93037;Sacile;;PN;0;0;19897;2011;32,7407;2011;19990;2011
2;06;093;093038;93038;San Giorgio della Richinvelda;;PN;0;0;4530;2011;48,1525;2011;4559;2011
2;06;093;093039;93039;San Martino al Tagliamento;;PN;0;0;1496;2011;17,9790;2011;1510;2011
2;06;093;093040;93040;San Quirino;;PN;0;0;4274;2011;51,7586;2011;4302;2011
2;06;093;093041;93041;San Vito al Tagliamento;;PN;0;0;15011;2011;60,8809;2011;14992;2011
2;06;093;093042;93042;Sequals;;PN;0;0;2221;2011;27,7045;2011;2222;2011
2;06;093;093043;93043;Sesto al Reghena;;PN;0;0;6319;2011;40,6729;2011;6351;2011
2;06;093;093044;93044;Spilimbergo;;PN;0;0;11902;2011;71,8756;2011;12045;2011
2;06;093;093045;93045;Tramonti di Sopra;;PN;0;0;358;2011;125,1433;2011;361;2011
2;06;093;093046;93046;Tramonti di Sotto;;PN;0;0;410;2011;85,5471;2011;413;2011
2;06;093;093047;93047;Travesio;;PN;0;0;1814;2011;28,3790;2011;1801;2011
2;06;093;093048;93048;Valvasone;;PN;0;0;2190;2011;17,5680;2011;2190;2011
2;06;093;093049;93049;Vito d'Asio;;PN;0;0;818;2011;53,7145;2011;811;2011
2;06;093;093050;93050;Vivaro;;PN;0;0;1399;2011;37,6768;2011;1411;2011
2;06;093;093051;93051;Zoppola;;PN;0;0;8419;2011;45,5349;2011;8454;2011
2;06;093;093052;93052;Vajont;;PN;0;0;1715;2011;1,5859;2011;1716;2011
4;14;094;094001;94001;Acquaviva d'Isernia;;IS;0;0;455;2011;13,5139;2011;456;2011
4;14;094;094002;94002;Agnone;;IS;0;0;5240;2011;96,8489;2011;5232;2011
4;14;094;094003;94003;Bagnoli del Trigno;;IS;0;0;772;2011;36,8009;2011;769;2011
4;14;094;094004;94004;Belmonte del Sannio;;IS;0;0;810;2011;20,3167;2011;809;2011
4;14;094;094005;94005;Cantalupo nel Sannio;;IS;0;0;729;2011;15,6380;2011;735;2011
4;14;094;094006;94006;Capracotta;;IS;0;0;950;2011;42,5447;2011;949;2011
4;14;094;094007;94007;Carovilli;;IS;0;0;1428;2011;41,5624;2011;1427;2011
4;14;094;094008;94008;Carpinone;;IS;0;0;1226;2011;32,4292;2011;1224;2011
4;14;094;094009;94009;Castel del Giudice;;IS;0;0;355;2011;14,8083;2011;356;2011
4;14;094;094010;94010;Castelpetroso;;IS;0;0;1662;2011;22,7064;2011;1654;2011
4;14;094;094011;94011;Castelpizzuto;;IS;0;0;159;2011;15,3894;2011;161;2011
4;14;094;094012;94012;Castel San Vincenzo;;IS;0;0;545;2011;21,9784;2011;547;2011
4;14;094;094013;94013;Castelverrino;;IS;0;0;124;2011;6,1987;2011;125;2011
4;14;094;094014;94014;Cerro al Volturno;;IS;0;0;1341;2011;23,7896;2011;1342;2011
4;14;094;094015;94015;Chiauci;;IS;0;0;268;2011;15,8538;2011;266;2011
4;14;094;094016;94016;Civitanova del Sannio;;IS;0;0;955;2011;50,4723;2011;956;2011
4;14;094;094017;94017;Colli a Volturno;;IS;0;0;1382;2011;25,2497;2011;1387;2011
4;14;094;094018;94018;Conca Casale;;IS;0;0;214;2011;14,4296;2011;210;2011
4;14;094;094019;94019;Filignano;;IS;0;0;689;2011;30,8761;2011;687;2011
4;14;094;094020;94020;Forlì del Sannio;;IS;0;0;735;2011;32,5616;2011;730;2011
4;14;094;094021;94021;Fornelli;;IS;0;0;1925;2011;23,1728;2011;1932;2011
4;14;094;094022;94022;Frosolone;;IS;0;0;3255;2011;49,8862;2011;3240;2011
4;14;094;094023;94023;Isernia;;IS;1;0;22025;2011;69,1501;2011;22023;2011
4;14;094;094024;94024;Longano;;IS;0;0;697;2011;27,3726;2011;695;2011
4;14;094;094025;94025;Macchia d'Isernia;;IS;0;0;979;2011;17,7115;2011;972;2011
4;14;094;094026;94026;Macchiagodena;;IS;0;0;1844;2011;34,3511;2011;1847;2011
4;14;094;094027;94027;Miranda;;IS;0;0;1064;2011;22,1461;2011;1060;2011
4;14;094;094028;94028;Montaquila;;IS;0;0;2451;2011;25,4490;2011;2455;2011
4;14;094;094029;94029;Montenero Val Cocchiara;;IS;0;0;558;2011;22,0189;2011;558;2011
4;14;094;094030;94030;Monteroduni;;IS;0;0;2267;2011;37,2123;2011;2239;2011
4;14;094;094031;94031;Pesche;;IS;0;0;1577;2011;12,9625;2011;1595;2011
4;14;094;094032;94032;Pescolanciano;;IS;0;0;878;2011;34,7337;2011;878;2011
4;14;094;094033;94033;Pescopennataro;;IS;0;0;300;2011;18,8320;2011;300;2011
4;14;094;094034;94034;Pettoranello del Molise;;IS;0;0;459;2011;15,5840;2011;459;2011
4;14;094;094035;94035;Pietrabbondante;;IS;0;0;826;2011;27,4436;2011;823;2011
4;14;094;094036;94036;Pizzone;;IS;0;0;335;2011;33,4825;2011;334;2011
4;14;094;094037;94037;Poggio Sannita;;IS;0;0;764;2011;25,7364;2011;762;2011
4;14;094;094038;94038;Pozzilli;;IS;0;0;2275;2011;34,6597;2011;2284;2011
4;14;094;094039;94039;Rionero Sannitico;;IS;0;0;1129;2011;29,2126;2011;1125;2011
4;14;094;094040;94040;Roccamandolfi;;IS;0;0;987;2011;53,6623;2011;986;2011
4;14;094;094041;94041;Roccasicura;;IS;0;0;559;2011;28,6049;2011;559;2011
4;14;094;094042;94042;Rocchetta a Volturno;;IS;0;0;1064;2011;23,3409;2011;1059;2011
4;14;094;094043;94043;San Pietro Avellana;;IS;0;0;537;2011;44,9457;2011;537;2011
4;14;094;094044;94044;Sant'Agapito;;IS;0;0;1387;2011;15,9289;2011;1394;2011
4;14;094;094045;94045;Santa Maria del Molise;;IS;0;0;635;2011;17,1965;2011;630;2011
4;14;094;094046;94046;Sant'Angelo del Pesco;;IS;0;0;368;2011;15,5895;2011;368;2011
4;14;094;094047;94047;Sant'Elena Sannita;;IS;0;0;260;2011;14,0760;2011;264;2011
4;14;094;094048;94048;Scapoli;;IS;0;0;758;2011;18,9353;2011;761;2011
4;14;094;094049;94049;Sessano del Molise;;IS;0;0;744;2011;25,3179;2011;738;2011
4;14;094;094050;94050;Sesto Campano;;IS;0;0;2331;2011;35,3166;2011;2328;2011
4;14;094;094051;94051;Vastogirardi;;IS;0;0;728;2011;60,7037;2011;726;2011
4;14;094;094052;94052;Venafro;;IS;0;0;11236;2011;46,4518;2011;11260;2011
5;20;095;095001;95001;Abbasanta;;OR;0;0;2828;2011;39,8469;2011;2868;2011
5;20;095;095002;95002;Aidomaggiore;;OR;0;0;472;2011;41,2051;2011;469;2011
5;20;095;095003;95003;Albagiara;;OR;0;0;277;2011;8,8673;2011;277;2011
5;20;095;095004;95004;Ales;;OR;0;0;1515;2011;22,4520;2011;1514;2011
5;20;095;095005;95005;Allai;;OR;0;0;370;2011;27,3604;2011;369;2011
5;20;095;095006;95006;Arborea;;OR;0;0;4048;2011;94,9623;2011;4045;2011
5;20;095;095007;95007;Ardauli;;OR;0;0;946;2011;20,5295;2011;942;2011
5;20;095;095008;95008;Assolo;;OR;0;0;434;2011;16,3723;2011;433;2011
